UUID,LABEL,CASSR_CODE,CASSR_NAME,Time_Period_Desc,Indicator_Desc,Characteristic_Parent,Characteristic_Child,AGE_CATEGORY,Value
91202,2015/2016,308,Rochdale,YearEnd,Number of DPAs at 31st March,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91211,2015/2016,308,Rochdale,FullYear,Number of new DPAs during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,10
91212,2015/2016,308,Rochdale,FullYear,Number of new DPAs during the year,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91221,2015/2016,308,Rochdale,FullYear,Number of DPAs Recovered during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,20
91222,2015/2016,308,Rochdale,FullYear,Number of DPAs Recovered during the year,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91231,2015/2016,308,Rochdale,FullYear,Number of DPAs Written Off during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,5
91232,2015/2016,308,Rochdale,FullYear,Number of DPAs Written Off during the year,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91241,2014/2015,308,Rochdale,YearEnd,Number of DPAs at 31st March,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,45
91242,2014/2015,308,Rochdale,YearEnd,Number of DPAs at 31st March,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91251,2014/2015,308,Rochdale,FullYear,Number of new DPAs during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,35
91252,2014/2015,308,Rochdale,FullYear,Number of new DPAs during the year,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91261,2014/2015,308,Rochdale,FullYear,Number of DPAs Recovered during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,25
91262,2014/2015,308,Rochdale,FullYear,Number of DPAs Recovered during the year,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
91271,2014/2015,308,Rochdale,FullYear,Number of DPAs Written Off during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 65 and over,*
91272,2014/2015,308,Rochdale,FullYear,Number of DPAs Written Off during the year,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 65 and over,*
93101,2015/2016,308,Rochdale,FullYear,Sequel to New request,DPA provided,DPA with no top up,Age 18-64,*
93102,2015/2016,308,Rochdale,FullYear,Sequel to New request,DPA provided,DPA with top up,Age 18-64,*
93103,2015/2016,308,Rochdale,FullYear,Sequel to New request,No DPA provided (split by reason),LA reasons,Age 18-64,*
93104,2015/2016,308,Rochdale,FullYear,Sequel to New request,No DPA provided (split by reason),Client reasons,Age 18-64,*
93111,2015/2016,308,Rochdale,FullYear,Sequel to New request,DPA provided,DPA with no top up,Age 65 and over,10
93112,2015/2016,308,Rochdale,FullYear,Sequel to New request,DPA provided,DPA with top up,Age 65 and over,*
93113,2015/2016,308,Rochdale,FullYear,Sequel to New request,No DPA provided (split by reason),LA reasons,Age 65 and over,*
93114,2015/2016,308,Rochdale,FullYear,Sequel to New request,No DPA provided (split by reason),Client reasons,Age 65 and over,5
93201,2015/2016,308,Rochdale,FullYear,Reason for request,Reason for request,Bridging loan to allow sale of the property,Age 18-64,*
93202,2015/2016,308,Rochdale,FullYear,Reason for request,Reason for request,Lifetime loan,Age 18-64,*
93203,2015/2016,308,Rochdale,FullYear,Reason for request,Reason for request,Other,Age 18-64,*
93211,2015/2016,308,Rochdale,FullYear,Reason for request,Reason for request,Bridging loan to allow sale of the property,Age 65 and over,10
93212,2015/2016,308,Rochdale,FullYear,Reason for request,Reason for request,Lifetime loan,Age 65 and over,*
93213,2015/2016,308,Rochdale,FullYear,Reason for request,Reason for request,Other,Age 65 and over,*
93301,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Sale,Age 18-64,*
93302,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Rent,Age 18-64,*
93303,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Family member,Age 18-64,*
93304,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Empty,Age 18-64,*
93311,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Sale,Age 65 and over,10
93312,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Rent,Age 65 and over,*
93313,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Family member,Age 65 and over,*
93314,2015/2016,308,Rochdale,FullYear,Planned use of property during DPA,Planned use of property,Empty,Age 65 and over,*
93401,2015/2016,308,Rochdale,FullYear,Security provided for DPA,Security Provided,Secured with first charge,Age 18-64,*
93402,2015/2016,308,Rochdale,FullYear,Security provided for DPA,Security Provided,with second or other charge,Age 18-64,*
93403,2015/2016,308,Rochdale,FullYear,Security provided for DPA,Security Provided,by other means,Age 18-64,*
93411,2015/2016,308,Rochdale,FullYear,Security provided for DPA,Security Provided,Secured with first charge,Age 65 and over,5
93412,2015/2016,308,Rochdale,FullYear,Security provided for DPA,Security Provided,with second or other charge,Age 65 and over,*
93413,2015/2016,308,Rochdale,FullYear,Security provided for DPA,Security Provided,by other means,Age 65 and over,*
94101,2015/2016,308,Rochdale,FullYear,State and individual contributions to DPA,Contributions to DPA,DPA for full cost of residential or nursing home place,Age 18-64,*
94102,2015/2016,308,Rochdale,FullYear,State and individual contributions to DPA,Contributions to DPA,User contributing from income to cost of care,Age 18-64,*
94103,2015/2016,308,Rochdale,FullYear,State and individual contributions to DPA,Contributions to DPA,LA contributing to cost of care through the means test,Age 18-64,*
94111,2015/2016,308,Rochdale,FullYear,State and individual contributions to DPA,Contributions to DPA,DPA for full cost of residential or nursing home place,Age 65 and over,*
94112,2015/2016,308,Rochdale,FullYear,State and individual contributions to DPA,Contributions to DPA,User contributing from income to cost of care,Age 65 and over,30
94113,2015/2016,308,Rochdale,FullYear,State and individual contributions to DPA,Contributions to DPA,LA contributing to cost of care through the means test,Age 65 and over,*
94201,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,<£300,Age 18-64,*
94202,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,£300 - £400,Age 18-64,*
94203,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,£400 - £500,Age 18-64,*
94204,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,> £500,Age 18-64,*
94211,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,<£300,Age 65 and over,25
94212,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,£300 - £400,Age 65 and over,5
94213,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,£400 - £500,Age 65 and over,*
94214,2015/2016,308,Rochdale,YearEnd,Distribution of weekly value of DPAs as of 31st March,Distribution,> £500,Age 65 and over,*
95101,2015/2016,308,Rochdale,LessThan6,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 18-64,*
95102,2015/2016,308,Rochdale,LessThan6,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 18-64,*
95111,2015/2016,308,Rochdale,6to12,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 18-64,*
95112,2015/2016,308,Rochdale,6to12,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 18-64,*
95121,2015/2016,308,Rochdale,12to24,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 18-64,*
95122,2015/2016,308,Rochdale,12to24,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 18-64,*
95131,2015/2016,308,Rochdale,24to36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 18-64,*
95132,2015/2016,308,Rochdale,24to36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 18-64,*
95141,2015/2016,308,Rochdale,MoreThan36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 18-64,*
95142,2015/2016,308,Rochdale,MoreThan36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 18-64,*
95201,2015/2016,308,Rochdale,LessThan6,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 65 and over,*
95202,2015/2016,308,Rochdale,LessThan6,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 65 and over,*
95211,2015/2016,308,Rochdale,6to12,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 65 and over,*
95212,2015/2016,308,Rochdale,6to12,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 65 and over,*
95221,2015/2016,308,Rochdale,12to24,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 65 and over,*
95222,2015/2016,308,Rochdale,12to24,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 65 and over,*
95231,2015/2016,308,Rochdale,24to36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 65 and over,*
95232,2015/2016,308,Rochdale,24to36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 65 and over,*
95241,2015/2016,308,Rochdale,MoreThan36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded due to the death of the holder,Age 65 and over,5
95242,2015/2016,308,Rochdale,MoreThan36,"DPAs recovered in the period,  broken down by the length of time they have been in place",Reason for end of the DPA,DPA concluded during the lifetime of the holder,Age 65 and over,*
96101,2015/2016,308,Rochdale,FullYear,"DPAs written off in the period,  broken down by primary reason",Primary Reason,"DPA defaults: recovery attempted, no value recovered",Age 18-64,*
96111,2015/2016,308,Rochdale,FullYear,"DPAs written off in the period,  broken down by primary reason",Primary Reason,"DPA defaults: recovery attempted, partial value recovered",Age 18-64,*
96121,2015/2016,308,Rochdale,FullYear,"DPAs written off in the period,  broken down by primary reason",Primary Reason,DPA defaults: LA did not attempt recovery,Age 18-64,*
96201,2015/2016,308,Rochdale,FullYear,"DPAs written off in the period,  broken down by primary reason",Primary Reason,"DPA defaults: recovery attempted, no value recovered",Age 65 and over,*
96211,2015/2016,308,Rochdale,FullYear,"DPAs written off in the period,  broken down by primary reason",Primary Reason,"DPA defaults: recovery attempted, partial value recovered",Age 65 and over,5
96221,2015/2016,308,Rochdale,FullYear,"DPAs written off in the period,  broken down by primary reason",Primary Reason,DPA defaults: LA did not attempt recovery,Age 65 and over,*
91101,2015/2016,309,Salford,YearEnd,Number of DPAs at 31st March,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 18-64,*
91102,2015/2016,309,Salford,YearEnd,Number of DPAs at 31st March,Eligibility Criteria,Client Did Not Meet Statutory Eligibility Criteria,Age 18-64,*
91111,2015/2016,309,Salford,FullYear,Number of new DPAs during the year,Eligibility Criteria,Client Met Statutory Eligibility Criteria,Age 18-64,*
