,,,,,NW,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,YH,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,NW,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,EM,EM,EM,EM,EM,EM,EM,EM,EM,E,E,SE,E,E,SE,SE,SE,SE,SE,SE,SE,SE,E,E,E,E,E,E,E,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,L,SE,SE,SE,SW,SW,SW,SE,SE,SE,SE,SE,SW,SW,SE,SE,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
Long term,Age 65 to 74,Total,Total,Income: Income from NHS,:,24,:,952.39,:,:,:,:,:,:,:,:,30,:,:,:,:,:,:,:,4191,0,:,593.22,:,:,:,:,:,:,:,:,:,:,818,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,1392,:,:,:,:,:,1891,:,1256,:,:,3847.63,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,226.08,578,122.89,58,:,:,:,:,:,:,:,:,201.33,1446.57,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,218.52,:,:,1231.54,:,:,0,:,:,1750.81,:,:,:,:,:,:,:,:,:,:,94,:,:,1674.54,:,:,:,:,:,115.38,96,:,:,:
Long term,Age 65 to 74,Total,Total,Income: other income,:,268,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,180,0,:,0.04,:,:,:,:,:,:,:,:,:,:,85,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,0,:,:,:,:,:,0,:,5,:,:,419.16,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,0,1.83,0,:,:,:,:,:,:,:,:,10.78,29.87,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,22.4,:,:,85.65,:,:,0,:,:,90.66,:,:,:,:,:,:,:,:,:,:,0,:,:,233.67,:,:,:,:,:,8.16,37,:,:,:
Long term,Age 65 to 74,Total,Total,Income: total,:,3038,:,2303.07,:,:,:,:,:,:,:,:,692,:,:,:,:,:,:,:,7645,0,:,2489.84,:,:,:,:,:,:,:,:,:,:,2273,:,:,:,:,:,:,:,:,:,:,:,769,:,:,:,:,:,:,:,:,:,:,:,0,:,3282,:,:,:,:,:,5914,:,4021,:,:,7347.42,:,:,:,:,:,:,1456,:,:,:,:,:,:,:,:,:,:,2920,717.7,744,:,:,:,:,:,:,:,:,1558.16,2460.45,:,:,:,56,:,:,:,:,:,:,:,:,:,:,:,:,998.04,:,:,1964.85,:,:,0,:,:,7381.44,:,:,:,:,:,:,:,:,:,:,761,:,:,3640.21,:,:,:,:,:,2097.74,1327,:,:,:
Long term,Age 65 to 74,Total,Total,Net total expenditure,:,7005,:,5709.55,:,:,:,:,:,:,:,:,2394,:,:,:,:,:,:,:,6805,0,:,4012.04,:,:,:,:,:,:,:,:,:,:,3573,:,:,:,:,:,:,:,:,:,:,:,4369,:,:,:,:,:,:,:,:,:,:,:,0,:,12397.34,:,:,:,:,:,18742.14,:,9271,:,:,13806.39,:,:,:,:,:,:,8538,:,:,:,:,:,:,:,:,:,:,13290,3193.15,4368,:,:,:,:,:,:,:,:,7553.54,9729.55,:,:,:,410,:,:,:,:,:,:,:,:,:,:,:,:,5222.71,:,:,4376.33,:,:,0,:,:,32669.22,:,:,:,:,:,:,:,:,:,:,3595,:,:,9150.45,:,:,:,:,:,6772.76,9941,:,:,:
Long term,Age 65 to 74,Total,Total,Gross total expenditure,:,8890,:,7060.24,:,:,:,:,:,:,:,:,3034,:,:,:,:,:,:,:,10079,0,:,5908.62,:,:,:,:,:,:,:,:,:,:,4924,:,:,:,:,:,:,:,:,:,:,:,5138,:,:,:,:,:,:,:,:,:,:,:,0,:,14287.34,:,:,:,:,:,22765.14,:,12031,:,:,16887.03,:,:,:,:,:,:,9994,:,:,:,:,:,:,:,:,:,:,15632,3786.12,5054,:,:,:,:,:,:,:,:,8878.59,10713.55,:,:,:,466,:,:,:,:,:,:,:,:,:,:,:,:,5979.83,:,:,5024,:,:,0,:,:,37349.76,:,:,:,:,:,:,:,:,:,:,4262,:,:,10882.44,:,:,:,:,:,8746.96,11135,:,:,:
Long term,Age 65 to 74,Total,Total,Capital charges: own provision,:,96,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,120,0,:,7.94,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,100.86,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,18,0,27,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,132,:,:,28.94,:,:,0,:,:,154.81,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 65 to 74,Total,Total,Capital charges: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,9,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 65 to 74,Total,Total,Net current expenditure,:,6909,:,5709.55,:,:,:,:,:,:,:,:,2394,:,:,:,:,:,:,:,6685,0,:,4004.1,:,:,:,:,:,:,:,:,:,:,3573,:,:,:,:,:,:,:,:,:,:,:,4369,:,:,:,:,:,:,:,:,:,:,:,:,:,12397.34,:,:,:,:,:,18742.14,:,:,:,:,13705.54,:,:,:,:,:,:,8538,:,:,:,:,:,:,:,:,:,:,13272,3193.15,4341,:,:,:,:,:,:,:,:,7553.54,9729.55,:,:,:,410,:,:,:,:,:,:,:,:,:,:,:,:,5090.71,:,:,4347.39,:,:,0,:,:,32514.41,:,:,:,:,:,:,:,:,:,:,3586,:,:,9150.45,:,:,:,:,:,6772.76,9941,:,:,:
Long term,Age 65 to 74,Total,Total,Gross current expenditure,:,8794,:,7060.24,:,:,:,:,:,:,:,:,3034,:,:,:,:,:,:,:,9959,0,:,5900.68,:,:,:,:,:,:,:,:,:,:,4924,:,:,:,:,:,:,:,:,:,:,:,5138,:,:,:,:,:,:,:,:,:,:,:,:,:,14287.34,:,:,:,:,:,22765.14,:,:,:,:,16786.17,:,:,:,:,:,:,9994,:,:,:,:,:,:,:,:,:,:,15614,3786.12,5027,:,:,:,:,:,:,:,:,8878.59,10713.55,:,:,:,466,:,:,:,:,:,:,:,:,:,:,:,:,5847.83,:,:,4995.06,:,:,0,:,:,37194.96,:,:,:,:,:,:,:,:,:,:,4253,:,:,10882.44,:,:,:,:,:,8746.96,11135,:,:,:
Long term,Age 65 to 74,Total,Total,Gross SSMSS,:,77,:,0,:,:,:,:,:,:,:,:,21,:,:,:,:,:,:,:,0,0,:,6645.8,:,:,:,:,:,:,:,:,:,:,149,:,:,:,:,:,:,:,:,:,:,:,0,:,:,4152.27,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,16210,0,0,:,:,:,:,:,:,:,:,296.42,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,316.08,:,:,124.43,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,440.85,:,:,:,:,:,55.68,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Gross total cost: provision by others,:,1204,:,1520.72,:,:,:,:,:,:,:,:,332,:,:,:,:,:,:,:,4153,0,:,574.91,:,:,:,:,:,:,:,:,:,:,1415,:,:,:,:,:,:,:,:,:,:,:,452,:,:,1996.33,:,:,:,1927.05,:,:,:,:,0,:,1848,:,:,:,15435,:,5366,:,1769,:,:,4071.43,:,:,:,:,:,:,4557,:,:,:,:,:,:,:,:,:,151.32,3305,572.09,733,:,:,:,:,:,:,:,:,2671.18,2374.53,:,:,:,13,:,:,:,:,:,:,:,:,:,:,:,:,1024.9,:,:,1028.77,:,:,0,:,:,6611.28,:,:,:,:,:,:,:,:,:,:,1415,:,:,4117.89,:,:,:,:,:,1055.22,1968,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Gross total cost: total expenditure,:,1204,:,1520.72,:,:,:,:,:,:,:,:,332,:,:,:,:,:,:,:,4153,0,:,574.91,:,:,:,:,:,:,:,:,:,:,1415,:,:,:,:,:,:,:,:,:,:,:,452,:,:,1996.33,:,:,:,1927.05,:,:,:,:,0,:,1848,:,:,:,:,:,5366,:,1769,:,:,4071.43,:,:,:,:,:,:,4557,:,:,:,:,:,:,:,:,:,151.32,3305,572.09,733,:,:,:,:,:,:,:,:,2671.18,2374.53,:,:,:,13,:,:,:,:,:,:,:,:,:,:,:,:,1024.9,:,:,1028.77,:,:,0,:,:,6611.28,:,:,:,:,:,:,:,:,:,:,1415,:,:,4117.89,:,:,:,:,:,1055.22,1968,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Income: client contributions,:,689,:,197.7,:,:,:,:,:,:,:,:,151,:,:,:,:,:,:,:,1163,0,:,104.03,:,:,:,:,:,:,:,:,:,:,485,:,:,:,:,:,:,:,:,:,:,:,91,:,:,739.53,:,:,:,772.46,:,:,:,:,0,:,772,:,:,:,3001,:,2020,:,962,:,:,2078.93,:,:,:,:,:,:,1567,:,:,:,:,:,:,:,:,:,57.72,1399,156.57,192,:,:,:,:,:,:,:,:,706.64,686.27,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,36.23,:,:,290.75,:,:,0,:,:,2816.65,:,:,:,:,:,:,:,:,:,:,525,:,:,1143.19,:,:,:,:,:,730.32,766,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Income: joint arrangements,:,3,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,4.85,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Income: Income from NHS,:,0,:,157.5,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,205.18,:,:,:,:,:,:,:,:,:,:,74,:,:,:,:,:,:,:,:,:,:,:,0,:,:,48.2,:,:,:,0,:,:,:,:,0,:,0,:,:,:,420,:,391,:,642,:,:,282.18,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,106.42,0,:,:,:,:,:,:,:,:,153.03,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,13.82,:,:,:,:,:,:,:,:,:,:,62,:,:,126.99,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Income: other income,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,15.43,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,16.89,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,177.15,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Income: total,:,692,:,355.2,:,:,:,:,:,:,:,:,151,:,:,:,:,:,:,:,1163,0,:,309.21,:,:,:,:,:,:,:,:,:,:,559,:,:,:,:,:,:,:,:,:,:,:,91,:,:,803.16,:,:,:,772.46,:,:,:,:,0,:,772,:,:,:,:,:,2411,:,1604,:,:,2361.11,:,:,:,:,:,:,1567,:,:,:,:,:,:,:,:,:,57.72,1399,279.88,192,:,:,:,:,:,:,:,:,859.67,686.27,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,36.23,:,:,290.75,:,:,0,:,:,2835.32,:,:,:,:,:,:,:,:,:,:,587,:,:,1447.34,:,:,:,:,:,730.32,766,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Net total expenditure,:,512,:,1165.52,:,:,:,:,:,:,:,:,181,:,:,:,:,:,:,:,2990,0,:,265.71,:,:,:,:,:,:,:,:,:,:,856,:,:,:,:,:,:,:,:,:,:,:,361,:,:,1193.17,:,:,:,1154.58,:,:,:,:,0,:,1076,:,:,:,:,:,2955,:,165,:,:,1710.32,:,:,:,:,:,:,2990,:,:,:,:,:,:,:,:,:,93.6,1906,292.2,541,:,:,:,:,:,:,:,:,1811.51,1688.27,:,:,:,13,:,:,:,:,:,:,:,:,:,:,:,:,988.67,:,:,738.02,:,:,0,:,:,3775.96,:,:,:,:,:,:,:,:,:,:,828,:,:,2670.55,:,:,:,:,:,324.9,1202,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Gross total expenditure,:,1201,:,1363.22,:,:,:,:,:,:,:,:,332,:,:,:,:,:,:,:,4153,0,:,369.74,:,:,:,:,:,:,:,:,:,:,1341,:,:,:,:,:,:,:,:,:,:,:,452,:,:,1932.7,:,:,:,1927.05,:,:,:,:,0,:,1848,:,:,:,:,:,4975,:,1127,:,:,3789.24,:,:,:,:,:,:,4557,:,:,:,:,:,:,:,:,:,151.32,3305,448.77,733,:,:,:,:,:,:,:,:,2518.15,2374.53,:,:,:,13,:,:,:,:,:,:,:,:,:,:,:,:,1024.9,:,:,1028.77,:,:,0,:,:,6592.61,:,:,:,:,:,:,:,:,:,:,1353,:,:,3813.75,:,:,:,:,:,1055.22,1968,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Capital charges: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,161.23,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Capital charges: provision by others,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Net current expenditure,:,512,:,1165.52,:,:,:,:,:,:,:,:,181,:,:,:,:,:,:,:,2990,0,:,265.71,:,:,:,:,:,:,:,:,:,:,856,:,:,:,:,:,:,:,:,:,:,:,361,:,:,1031.94,:,:,:,:,:,:,:,:,:,:,1076,:,:,:,:,:,2955,:,:,:,:,1710.32,:,:,:,:,:,:,2990,:,:,:,:,:,:,:,:,:,93.6,1906,292.2,541,:,:,:,:,:,:,:,:,1811.51,1688.27,:,:,:,13,:,:,:,:,:,:,:,:,:,:,:,:,988.67,:,:,738.02,:,:,0,:,:,3775.96,:,:,:,:,:,:,:,:,:,:,828,:,:,2670.55,:,:,:,:,:,324.9,1202,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Gross current expenditure,:,1201,:,1363.22,:,:,:,:,:,:,:,:,332,:,:,:,:,:,:,:,4153,0,:,369.74,:,:,:,:,:,:,:,:,:,:,1341,:,:,:,:,:,:,:,:,:,:,:,452,:,:,1771.47,:,:,:,:,:,:,:,:,:,:,1848,:,:,:,:,:,4975,:,:,:,:,3789.24,:,:,:,:,:,:,4557,:,:,:,:,:,:,:,:,:,151.32,3305,448.77,733,:,:,:,:,:,:,:,:,2518.15,2374.53,:,:,:,13,:,:,:,:,:,:,:,:,:,:,:,:,1024.9,:,:,1028.77,:,:,0,:,:,6592.61,:,:,:,:,:,:,:,:,:,:,1353,:,:,3813.75,:,:,:,:,:,1055.22,1968,:,:,:
Long term,Age 75 to 84,Physical support,Nursing,Gross SSMSS,:,0,:,0,:,:,:,:,:,:,:,:,3,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,23,:,:,:,:,:,:,:,:,:,:,:,0,:,:,1996.33,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,:,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,3305,0,0,:,:,:,:,:,:,:,:,117.92,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,49.5,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,5.48,0,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Gross total cost: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,1548,0,:,34.96,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,1322,:,:,0,:,:,:,405.24,:,:,:,:,0,:,0,:,:,:,3453,:,2936,:,62,:,:,735.75,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,460.8,0,0,608,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,943.12,:,:,0,:,:,0,:,:,1319.54,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,296,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Gross total cost: provision by others,:,1964,:,1787.2,:,:,:,:,:,:,:,:,1515,:,:,:,:,:,:,:,3930,0,:,3796.33,:,:,:,:,:,:,:,:,:,:,2478,:,:,:,:,:,:,:,:,:,:,:,1960,:,:,1347.04,:,:,:,2927.72,:,:,:,:,0,:,1129,:,:,:,35987,:,6296,:,5458,:,:,6627.82,:,:,:,:,:,:,3547,:,:,:,:,:,:,:,:,:,1266.6,4014,383.45,822,:,:,:,:,:,:,:,:,1710.74,2346.14,:,:,:,42,:,:,:,:,:,:,:,:,:,:,:,:,477,:,:,871.7,:,:,0,:,:,4943.27,:,:,:,:,:,:,:,:,:,:,1711,:,:,4832.95,:,:,:,:,:,1304.11,925,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Gross total cost: grants to voluntary org,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,29,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Gross total cost: total expenditure,:,1964,:,1787.2,:,:,:,:,:,:,:,:,1515,:,:,:,:,:,:,:,5507,0,:,3831.29,:,:,:,:,:,:,:,:,:,:,2478,:,:,:,:,:,:,:,:,:,:,:,3282,:,:,1347.04,:,:,:,3332.96,:,:,:,:,0,:,1129,:,:,:,:,:,9232,:,5520,:,:,7363.57,:,:,:,:,:,:,3547,:,:,:,:,:,:,:,:,:,1727.4,4014,383.45,1430,:,:,:,:,:,:,:,:,1710.74,2346.14,:,:,:,42,:,:,:,:,:,:,:,:,:,:,:,:,1420.12,:,:,871.7,:,:,0,:,:,6262.81,:,:,:,:,:,:,:,:,:,:,1711,:,:,4832.95,:,:,:,:,:,1304.11,1221,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Income: client contributions,:,919,:,227.6,:,:,:,:,:,:,:,:,832,:,:,:,:,:,:,:,1550,0,:,1413.62,:,:,:,:,:,:,:,:,:,:,1074,:,:,:,:,:,:,:,:,:,:,:,393,:,:,555.31,:,:,:,1302.95,:,:,:,:,0,:,644,:,:,:,16861,:,3973,:,2646,:,:,2550.56,:,:,:,:,:,:,1044,:,:,:,:,:,:,:,:,:,744.6,1233,342.65,562,:,:,:,:,:,:,:,:,524.12,721.25,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,399.31,:,:,264.35,:,:,0,:,:,1899.92,:,:,:,:,:,:,:,:,:,:,588,:,:,1737.48,:,:,:,:,:,993.98,537,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Income: joint arrangements,:,18,:,0,:,:,:,:,:,:,:,:,34,:,:,:,:,:,:,:,0,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,0,:,:,:,:,0,:,0,:,:,:,:,:,0,:,0,:,:,0,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,0,:,:,9.46,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Income: Income from NHS,:,0,:,181.3,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,788,0,:,173.89,:,:,:,:,:,:,:,:,:,:,173,:,:,:,:,:,:,:,:,:,:,:,0,:,:,32.52,:,:,:,22.33,:,:,:,:,0,:,0,:,:,:,1046,:,697,:,1,:,:,20.43,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,406.5,0,16.78,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,5.4,:,:,458.05,:,:,0,:,:,14.72,:,:,:,:,:,:,:,:,:,:,9,:,:,130.82,:,:,:,:,:,0,19,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Income: other income,:,1,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,4,0,:,0,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,10.41,:,:,:,14.44,:,:,:,:,0,:,0,:,:,:,1,:,0,:,2,:,:,2.23,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,21.9,0,0,0,:,:,:,:,:,:,:,:,0,0,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,10.67,:,:,0,:,:,0,:,:,49.37,:,:,:,:,:,:,:,:,:,:,0,:,:,136.02,:,:,:,:,:,0,0,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Income: total,:,938,:,408.9,:,:,:,:,:,:,:,:,866,:,:,:,:,:,:,:,2342,0,:,1587.51,:,:,:,:,:,:,:,:,:,:,1247,:,:,:,:,:,:,:,:,:,:,:,393,:,:,598.25,:,:,:,1339.71,:,:,:,:,0,:,644,:,:,:,:,:,4670,:,2649,:,:,2573.23,:,:,:,:,:,:,1044,:,:,:,:,:,:,:,:,:,1173,1233,359.43,562,:,:,:,:,:,:,:,:,524.12,721.25,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,:,415.38,:,:,722.41,:,:,0,:,:,1973.46,:,:,:,:,:,:,:,:,:,:,597,:,:,2004.32,:,:,:,:,:,993.98,556,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Net total expenditure,:,1026,:,1378.3,:,:,:,:,:,:,:,:,649,:,:,:,:,:,:,:,3165,0,:,2243.78,:,:,:,:,:,:,:,:,:,:,1231,:,:,:,:,:,:,:,:,:,:,:,2889,:,:,748.79,:,:,:,1993.25,:,:,:,:,0,:,485,:,:,:,:,:,4562,:,2871,:,:,4790.35,:,:,:,:,:,:,2503,:,:,:,:,:,:,:,:,:,554.4,2781,24.02,868,:,:,:,:,:,:,:,:,1186.62,1624.88,:,:,:,42,:,:,:,:,:,:,:,:,:,:,:,:,1004.74,:,:,149.3,:,:,0,:,:,4289.35,:,:,:,:,:,:,:,:,:,:,1114,:,:,2828.63,:,:,:,:,:,310.12,665,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Gross total expenditure,:,1945,:,1605.9,:,:,:,:,:,:,:,:,1481,:,:,:,:,:,:,:,4715,0,:,3657.4,:,:,:,:,:,:,:,:,:,:,2305,:,:,:,:,:,:,:,:,:,:,:,3282,:,:,1304.11,:,:,:,3296.2,:,:,:,:,0,:,1129,:,:,:,:,:,8535,:,5517,:,:,7340.91,:,:,:,:,:,:,3547,:,:,:,:,:,:,:,:,:,1299,4014,366.67,1430,:,:,:,:,:,:,:,:,1710.74,2346.14,:,:,:,42,:,:,:,:,:,:,:,:,:,:,:,:,1404.05,:,:,413.65,:,:,0,:,:,6189.27,:,:,:,:,:,:,:,:,:,:,1702,:,:,4566.11,:,:,:,:,:,1304.11,1202,:,:,:
Long term,Age 75 to 84,Physical support,Residential,Capital charges: own provision,:,0,:,0,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,161,0,:,1.32,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,:,:,0,:,:,108.79,:,:,:,:,:,:,:,:,:,:,0,:,:,:,:,:,0,:,2,:,:,11.76,:,:,:,:,:,:,0,:,:,:,:,:,:,:,:,:,0,0,0,24,:,:,:,:,:,:,:,:,0,0,:,:,0,0,:,:,:,:,:,:,:,:,:,:,:,:,52,:,:,0,:,:,0,:,:,122.14,:,:,:,:,:,:,:,:,:,:,0,:,:,0,:,:,:,:,:,0,0,:,:,:
